id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1487986417672041730,Stylish & Cozy Studio ~ Short walk to Hospital,78924442,Lee,,Spring Hill,-27.46229,153.02352,Entire home/apt,139,1,3,2025-09-28,1.15,291,354,3,
1487999066527531342,"Retro Mania, Brisbane CBD, sleeps 6, Inc carpark",691770630,Mark,,Brisbane City,-27.472058126539537,153.02696853876114,Entire home/apt,332,1,3,2025-10-22,3,4,155,3,
1488009363402298066,Elegant City Retreat – Arthouse 1BR Apartment,405875528,Shang,,South Brisbane,-27.47298,153.01511,Entire home/apt,,2,3,2025-10-06,1.48,40,151,3,
1488034138389887477,Stylish Studio Twin Q-Beds Sleep 4|Budget Friendly,462793159,Olivia,,Sunnybank Hills,-27.59018,153.06482,Entire home/apt,148,2,11,2025-11-01,4.58,52,139,11,
1488370448735319023,"Heritage 2BR Loft by River & City w/ Pool, Parking",44463475,Andrina,,Newstead - Bowen Hills,-27.455549639083745,153.0498142969807,Entire home/apt,344,3,8,2025-10-09,3.04,3,40,8,
1488630515353292733,Warm & Cozy 3 Bedroom Home,131106007,Pamela,,Sunnybank Hills,-27.59076,153.06032,Entire home/apt,205,4,2,2025-10-29,1.30,3,285,2,
1488961262848729996,West End-2 Bedroom Apartment + Car park,105394976,Lu,,West End,-27.48518795835867,153.00133494992386,Entire home/apt,368,1,1,2025-09-07,0.45,5,84,1,
1489408405559659940,A perfect place to hide away with river side charm,707436081,Nicole,,Balmoral,-27.45991,153.06398,Entire home/apt,289,1,3,2025-11-08,3,1,143,3,
1489453830744868843,"Indigescapes River View Sleeps 5, Includes Carpark",691770630,Mark,,Brisbane City,-27.4623653,153.0311992,Entire home/apt,337,1,2,2025-10-07,1.50,4,169,2,
1489580422007673107,Lovely sharing room#2 in stretton for female only,102948132,Shuyi,,Calamvale - Stretton,-27.632287304483103,153.0625997841649,Private room,51,2,4,2025-10-12,1.62,2,335,4,
1489585229776201235,Cosy Female Only Retreat,125941086,Nellina,,Hamilton (Qld),-27.437320336898587,153.06681222965946,Private room,112,2,2,2025-10-22,1.33,3,357,2,
1489677141312465891,Homey apartment in excellent location!,129924828,Samantha,,Norman Park,-27.48098,153.05958,Entire home/apt,163,1,0,,,1,333,0,
1489714337229104682,3mins walk to shopping centre&city buses (room5),80799612,Guo,,Runcorn,-27.59233,153.08591,Private room,67,1,3,2025-10-03,1.30,6,45,3,
1490130994566868666,The Provincia: A Contemporary Inner-City Abode,566462693,Julia,,Nundah,-27.4057861,153.0625333,Entire home/apt,132,2,0,,,1,245,0,
1490203337223796109,Private Cozy Room in Brisbane CBD| Near south bank,76531109,Zhenxiang,,Brisbane City,-27.473988987299307,153.02670802921057,Private room,95,2,4,2025-10-25,1.94,2,57,4,
1490319525331584564,Chic Luxe Retreat | Pool Private Balcony Skyview,492088766,Olivia,,West End,-27.47612,153.00985,Entire home/apt,245,2,12,2025-11-09,5.45,28,165,12,
1490358086607406689,The Marquee Suite in Queens Wharf BNE w/carpark,671308357,Yixuan,,Brisbane City,-27.47394,153.02501,Entire home/apt,302,1,5,2025-10-10,2.00,20,139,5,
1490422610520481322,Bertie's - Affordable Comfort for the Whole Crew,665184268,Yixuan,,Sunnybank Hills,-27.588989089907482,153.05458970976304,Entire home/apt,,1,9,2025-10-19,3.38,8,139,9,
1490506706165832883,360° River View Luxe Penthouse in QW,58259869,Ke,,Brisbane City,-27.474980233922,153.0262730799337,Entire home/apt,595,2,7,2025-11-02,2.63,2,107,7,
1490581726615256063,Luxury Studio Bed For One,109058016,Dylan,,Fortitude Valley,-27.45734,153.03253,Private room,,2,3,2025-11-08,1.41,1,78,3,
1490918437288839490,Inner City Modern Home,44131209,Ivan,,Yeronga,-27.5065,153.00809,Private room,228,2,0,,,2,266,0,
1490940342869185367,"NEW! 2BR Stylish Retreat, Stunning Views & Pool",152235990,Vanessa,,East Brisbane,-27.480304669165296,153.04593795026244,Entire home/apt,254,2,9,2025-11-06,3.55,1,130,9,
1490951737353134850,2BR CBD Apartment with Rooftop Pool & Parking,537963586,Daniel,,Spring Hill,-27.4626722,153.0305439,Entire home/apt,201,1,2,2025-11-02,1.58,57,331,2,
1491056344382922223,Soft City Glow Serene Lucid 2BR Stay,405875528,Shang,,South Brisbane,-27.47261,153.01729,Entire home/apt,240,2,6,2025-10-21,2.25,40,132,6,
1491088095390968886,Stylish 1BR | Spacious | Pool | Central | Walkable,54554287,Angela,,Red Hill (Qld),-27.45514,153.00582,Entire home/apt,106,1,12,2025-10-31,4.62,2,37,12,
1491170401456016452,Sunny Granny Flat in Peaceful Murarrie,49111538,Suzie,,Murarrie,-27.462587920599976,153.10083648683948,Entire home/apt,148,2,1,2025-10-03,0.75,1,158,1,
1491246791705925532,2Br Koala Condo Enoggera,569984910,Kathryn,,Enoggera,-27.42247,152.99164,Entire home/apt,182,3,6,2025-10-04,2.61,4,167,6,
1491260184119937106,Stylish Teneriffe 1BR | Balcony & Pool,112322018,Georgia,,Newstead - Bowen Hills,-27.45309,153.04815,Entire home/apt,200,3,0,,,1,358,0,
1491579668175659297,"Sky Suite ~ CBD 2BR w/ Stunning Views, Pool & Gym",78924442,Lee,,Brisbane City,-27.47079,153.02853,Entire home/apt,167,1,5,2025-10-16,2.05,291,356,5,
1491615644223897060,Master Ensuite Bedroom Runcorn,169245783,Yili,,Runcorn,-27.59185,153.08157,Private room,68,1,0,,,7,345,0,
1491615935168713673,Central Located Cozy Studio in South Brisbane,307075592,Emma & Roger,,South Brisbane,-27.4734693,153.0139055,Entire home/apt,176,1,5,2025-10-26,1.85,14,79,5,
1491703859620643707,Charming 3-bed Apartment near Local Shops,235135325,Quirin,,Nundah,-27.4041363,153.063564,Entire home/apt,189,3,0,,,1,339,0,
1491704711428196042,"Auchenflower 1BR Retreat, Parking Close to UQ - M5",166518895,Alice,,Auchenflower,-27.47912,152.99876,Entire home/apt,202,1,1,2025-10-13,1,43,71,1,
1491850545737502617,Chic Newstead Apartment | Balcony + Pool + Gym,537963586,Daniel,,Newstead - Bowen Hills,-27.4518083,153.0418746,Entire home/apt,192,1,1,2025-11-08,1,57,346,1,
1491945134819076989,"""Architect's House"" 3br with art & antiques",98991910,Michael,,Yeronga,-27.51562,153.00939,Entire home/apt,463,3,0,,,1,73,0,
1492264326508362415,StayWise Gladstone House,705997266,Henrique,,Highgate Hill,-27.49197,153.02199,Private room,81,14,3,2025-11-01,2.14,7,336,3,
1492267212001901141,Spacious central townhouse,654032103,Sandra Lee,,Newstead - Bowen Hills,-27.44796571458401,153.04100252157698,Private room,,1,0,,,1,0,0,
1492391192676942140,Hamptons Escape with River Views in Casino Towers,674675578,Jane Kathleen Carmichael,,Brisbane City,-27.47107762768234,153.02430997861484,Entire home/apt,344,1,3,2025-10-05,1.34,3,163,3,
1492393524697909979,Riverside Lux 2Bed/2Bath Parking,63028156,George,,West End,-27.48344,153.00087,Entire home/apt,343,1,1,2025-09-27,0.65,28,49,1,
1492399771446049369,Cozy room in Paddington,167570156,Jacinto,,Paddington - Milton,-27.4603,153.00186,Private room,73,2,0,,,1,310,0,
1492621829871323730,Private Cityside Room (Yellow),714768754,Charles,,East Brisbane,-27.489285636006947,153.0427230130255,Private room,56,1,2,2025-11-03,2,2,344,2,
1492677328244742659,South Bank Getaway  1BR | Perfect Location,529803387,Ya-Ting,,South Brisbane,-27.4768316,153.0159076,Entire home/apt,220,1,9,2025-11-05,4.09,10,173,9,
1492682836364779471,"Cozy Room, Bathroom & Balcony in New farm Brisbane",574154778,Ivan,,New Farm,-27.46232,153.04473,Private room,190,1,8,2025-10-24,3.53,1,360,8,
1493029769052453360,Modern Apartment in South BNE w/ Carpark & Pool,570996468,Bryan Ernest,,South Brisbane,-27.4768637,153.0161068,Entire home/apt,220,1,13,2025-11-08,5.82,1,41,13,
1493041397909347631,"Family Retreat: Pool, Games& BBQ/Near Brisbane CBD",714737320,Enshuo,,Morningside - Seven Hills,-27.4742173,153.0703537,Entire home/apt,428,2,5,2025-10-23,2.88,1,96,5,
1493042608247247224,South Bank 1BR w/ Stunning Views & Best Location,78924442,Lee,,South Brisbane,-27.47322,153.01699,Entire home/apt,155,1,2,2025-09-04,0.85,291,341,2,
1493069076886453987,"'Sea Haven' Bayside
central+walk to waterfront",244242763,Deb,,Wynnum,-27.4487425,153.1774591,Entire home/apt,190,3,4,2025-10-29,3.00,1,131,4,
1493070482487520195,Riverside 1BR Apt w/ King Bed & Pool!,78924442,Lee,,Hamilton (Qld),-27.44043,153.06989,Entire home/apt,183,1,2,2025-09-23,1.15,291,340,2,
1493139275884854722,Riverside Woolstore 2B Park Pool,63028156,George,,Newstead - Bowen Hills,-27.4527997,153.048885,Entire home/apt,469,1,3,2025-10-31,2.50,28,160,3,
1493168062745005693,Cozy Inner City Private Room,44131209,Ivan,,Yeronga,-27.50798851256174,153.0057775216825,Private room,111,3,3,2025-09-22,1.50,2,361,3,
1493169942045124653,Tranquil River-View 2-Bedroom High-Rise Apartment,161494797,Mengjiao,,South Brisbane,-27.4733922,153.0162952,Entire home/apt,264,1,3,2025-10-27,1.73,16,33,3,
1493179472199009359,Riverview 2BR Apt w/pool and Parking Near Suncorp,158466726,Simon,,Paddington - Milton,-27.4693952,153.0050948,Entire home/apt,245,1,5,2025-11-03,3.85,1,265,5,
1493186774317050366,Spacious 3-Bed Clayfield House with Patio and BBQ,596037073,Ryan,,Clayfield,-27.41794,153.0544,Entire home/apt,197,3,2,2025-10-26,2,14,341,2,
1493272777193902572,Teneriffe with Study & Courtyard,499302936,Galina,,Newstead - Bowen Hills,-27.4595853,153.0498292,Entire home/apt,207,1,2,2025-09-14,0.91,1,313,2,
1493277875707962144,Private cozy room - amazing view,184692414,Laura,,Mount Gravatt,-27.53103,153.07794,Private room,64,2,4,2025-10-05,1.64,1,62,4,
1493294754550953321,2 Bedroom Nundah Village,714933182,Regan,,Nundah,-27.4022004,153.0608361,Entire home/apt,,14,2,2025-11-04,0.80,1,9,2,
1493846194749334364,Comfy queen bed for city stay,213271384,Snable,,Fortitude Valley,-27.457904079127317,153.03325632415797,Private room,90,1,5,2025-11-08,2.00,1,25,5,
1493922712704325995,Stylish 2BR Getaway w/ Views – Mt Gravatt Locale,537963586,Daniel,,Upper Mount Gravatt,-27.5610876,153.0863874,Entire home/apt,,1,2,2025-10-04,1.13,57,180,2,
1493985620591520393,Stylish 2Bed2.5Bath Inner City Escape,100136931,Xiaoxin,,East Brisbane,-27.48826040877568,153.04451096274343,Entire home/apt,171,3,0,,,2,86,0,
1494084862461224987,WOW MAGIC Spot! Large sized CBD Unit 2bed2bath1car,39963667,Tye,,Brisbane City,-27.4739804,153.0270374,Entire home/apt,253,2,1,2025-10-19,1,20,334,1,
1494497655089061081,2 Bedroom Guesthouse,181716128,Michael,,Newmarket,-27.4363776,153.0110232,Entire home/apt,123,1,17,2025-11-08,6.62,1,40,17,
1494547683649685715,Sky-high Landmark River& Bay View 2BR |CBD |Free P,523844737,Guangyu,,Brisbane City,-27.4718535,153.0288312,Entire home/apt,226,1,9,2025-10-25,4.50,23,51,9,
1494680195822289909,Brisbane City 2BR Apartment  River and Fireworks V,137278159,Likehome,,Brisbane City,-27.4704058,153.0219417,Entire home/apt,238,2,3,2025-10-19,1.67,2,71,3,
1494911191478434095,Stylish 2BR/2BA Apartment w/Pool,691545393,Tai Ling,,South Brisbane,-27.4768637,153.0161068,Entire home/apt,197,1,9,2025-10-26,3.70,1,277,9,
1495212923296860331,Private Bedroom near Westfield,167622589,Dairon,,Chermside,-27.38945,153.02692,Private room,69,1,3,2025-09-28,1.64,4,357,3,
1495313108079080451,City Beach At your door! 3BR retreat at South Bank,671308357,Yixuan,,South Brisbane,-27.47898,153.02079,Entire home/apt,440,1,9,2025-10-25,4.09,20,147,9,
1495316636902874457,Stylish Escape with Balcony | near RBWH & CBD,97177917,Olivia,,Kelvin Grove - Herston,-27.44612,153.02616,Entire home/apt,349,2,4,2025-10-02,1.76,135,145,4,
1495355102835414576,Modern Cozy Tiny House,67860998,Vahid,,Bracken Ridge,-27.31937,153.03052,Entire home/apt,100,1,14,2025-10-28,7.12,1,106,14,
1495360689607850769,Modern 3BR Home in Coorparoo | Near Brisbane City,545118414,Timmy,,Coorparoo,-27.494412982530545,153.05832890694714,Entire home/apt,238,1,5,2025-10-17,2.05,11,342,5,
1495397217141155321,Home in Jindalee-The Residence,363216802,Natarsha,,Jindalee - Mount Ommaney,-27.5362623,152.9396717,Entire home/apt,113,1,0,,,1,291,0,
1495402100576498265,Private Comfort | Two Beds in Master | near RBWH,97177917,Olivia,,Kelvin Grove - Herston,-27.44685,153.02379,Entire home/apt,365,2,2,2025-10-26,2,135,151,2,
1495428455058128001,2BR House|Free Parking+Patio| 2 mins to bus stop,565965713,Penny,,Hamilton (Qld),-27.4381022367804,153.05659360150136,Entire home/apt,204,1,3,2025-10-24,1.76,5,325,3,
1495440714834390557,"35th Floor River Views | Pool, Gym & 2 Balconies",537963586,Daniel,,Brisbane City,-27.471959314117885,153.02486406931155,Entire home/apt,296,1,6,2025-10-24,2.65,57,282,6,
1495464577890644001,Super Central Studio in the Heart of CBD,537963586,Daniel,,Brisbane City,-27.4667751,153.0259422,Entire home/apt,158,1,0,,,57,321,0,
1495471178319305469,Spacious Dual Retreat | Balcony near RBWH & CBD,97177917,Olivia,,Kelvin Grove - Herston,-27.44663,153.02553,Entire home/apt,680,2,1,2025-11-03,1,135,143,1,
1495478988021254494,Modern 3BR Family Home + Office,67354818,Ben,,Alderley,-27.4295506,153.0019585,Entire home/apt,305,21,0,,,1,114,0,
1495525018844520486,Family home in heart of Wynnum,22866909,Lisa,,Wynnum,-27.445169072901475,153.164546103261,Entire home/apt,422,7,0,,,1,82,0,
1495555890089774149,Heritage Loft Stay in Trendy Teneriffe Woolstore,537963586,Daniel,,Newstead - Bowen Hills,-27.4531506,153.0495903,Entire home/apt,227,1,2,2025-10-16,1.62,57,321,2,
1495559045296127204,"The Only One - Riverfront Elegance, Free Carpark",658217555,Yixuan,,Brisbane City,-27.46995,153.02152,Entire home/apt,354,1,6,2025-10-26,2.90,9,130,6,
1495955536247576460,Fully selfcontained guest suite,10338743,Helen,,Enoggera,-27.4117099,152.994541,Entire home/apt,105,2,6,2025-10-29,2.47,2,145,6,
1496007807340442747,40 Queens Wharf 1 BR Apartment,700826722,Chao,,Brisbane City,-27.47423317334124,153.02583495158996,Entire home/apt,191,2,0,,,2,141,0,
1496159904895770603,"Lux 2BR Apt, 5 Stars Hotel, Pool, Gym, 10 min CBD",687710735,Eyad,,Hamilton (Qld),-27.43895,153.06911,Entire home/apt,227,1,7,2025-11-09,2.88,8,340,7,
1496337072383832008,The Tiny Retreat With Private Entrance,78350586,Robin,,Sunnybank Hills,-27.5794,153.04339,Entire home/apt,101,1,8,2025-10-15,5.11,1,349,8,
1496699227033425504,Family Friendly 3BR with Pool in Hamilton,709476020,Alana,,Hamilton (Qld),-27.434190831286596,153.0505785967593,Entire home/apt,794,2,0,,,6,348,0,
1496729072364062313,Spacious Comfort for Families | Eat-Stay-Explore,97177917,Olivia,,Sunnybank,-27.57771,153.06206,Entire home/apt,277,2,5,2025-10-10,2.38,135,320,5,
1496815227261079527,Fairy Wren House-an Artist's Queenslander Cottage,665184268,Yixuan,,Annerley,-27.51482,153.02964,Entire home/apt,265,1,4,2025-10-26,4,8,144,4,
1496820948506875211,Moody NY-Style Heritage Apartment w/ Balcony,5905301,Dean,,Fortitude Valley,-27.459066,153.035352,Entire home/apt,149,1,9,2025-11-10,3.91,11,237,9,
1496879118267561322,Serene 1BR Escape in South Brisbane,405875528,Shang,,South Brisbane,-27.47425,153.01661,Entire home/apt,207,2,0,,,40,147,0,
1496882420730377432,Brisbane Breeze at Lucid 1BR Getaway,405875528,Shang,,South Brisbane,-27.471887488667562,153.01664884220125,Entire home/apt,222,2,5,2025-10-28,3.41,40,142,5,
1496885991910550889,The Arthouse Nest Serene 1BR Living,405875528,Shang,,South Brisbane,-27.47418,153.0156,Entire home/apt,208,2,1,2025-10-11,0.94,40,131,1,
1496895140153173200,South Brisbane Xmas Stay + Parking,708077038,Maria Alejandra,,South Brisbane,-27.473127,153.014523,Entire home/apt,160,2,7,2025-11-02,4.29,1,90,7,
1496898022582123525,Private Spacious Studio | King Bed | Walk to Hubs,97177917,Olivia,,Sunnybank,-27.57758,153.06247,Entire home/apt,131,2,4,2025-10-12,1.82,135,152,4,
1496912589679308413,2-Bed City Apartment with Gym & Pool Access,596037073,Ryan,,Brisbane City,-27.4719498,153.0268084,Entire home/apt,285,3,0,,,14,340,0,
1497101952929985242,Stunning Views of Brisbane River & CBD Skyline C33,166518895,Alice,,Brisbane City,-27.47263,153.02863,Entire home/apt,227,1,4,2025-10-17,1.74,43,27,4,
1497288076942392538,Private Room in a shared charming Queenslander,456639463,Sharon,,Woolloongabba,-27.49228,153.04333,Private room,53,2,9,2025-11-02,4.22,8,70,9,
1497406686600315653,1-Bed with Great Views & Premium Amenities,654230224,Ryan,,Fortitude Valley,-27.45982,153.03251,Entire home/apt,122,3,7,2025-10-23,3.56,8,300,7,
1497450912115671455,"Sunny, Stylish & Central Best Location! Pool & Gym",36995817,Kristy,,South Brisbane,-27.4743789,153.0159166,Entire home/apt,203,1,10,2025-11-07,5.88,2,325,10,
1497503533538410134,Bright & Stylish 2BR w/ Spacious Balcony & WiFi,78924442,Lee,,Woolloongabba,-27.50024,153.03793,Entire home/apt,177,1,8,2025-10-27,3.69,291,334,8,
1497536736276241923,Sky Tower Elegance | Gym Pool & CBD Access,462793159,Olivia,,Brisbane City,-27.47263,153.02944,Entire home/apt,274,2,15,2025-11-05,8.18,52,159,15,
1497650593887533149,Sunnybank Hills Home - Near Shopping & Dining,58311967,Ran,,Sunnybank Hills,-27.60857,153.05512,Private room,75,1,0,,,12,28,0,
1497681582501952439,"Central Brisbane Stay with Balcony, Pool & BBQ",654230224,Ryan,,South Brisbane,-27.47302,153.01622,Entire home/apt,134,3,5,2025-11-03,2.42,8,333,5,
1497683763957243874,Sacred place,278299177,Coni,,Holland Park,-27.51994,153.06297,Private room,122,1,0,,,1,352,0,
1497706844070025845,Central 1BR Apt • Perfect for Couples or Solo,545118414,Timmy,,Fortitude Valley,-27.45465952188638,153.03961522361814,Entire home/apt,255,1,4,2025-10-10,1.82,11,344,4,
1497749093453149868,Rambling family or professional home,715993490,Sarah,,Grange,-27.425962324217405,153.01235636495642,Entire home/apt,308,1,4,2025-10-18,2.07,3,39,4,
1497837207488152590,Executive Family Residence,34357868,Rex,,Wakerley,-27.480061459780472,153.15614225535936,Entire home/apt,999,3,0,,,1,365,0,
1498157201607326749,"CBD Apt • Rooftop Pool, Gym, Free Parking",709864550,Niloofar,,Brisbane City,-27.4631436,153.0308422,Entire home/apt,228,2,18,2025-11-09,7.50,1,134,18,
1498164241646064726,2B1B Escape Near Art & Culture,405875528,Shang,,South Brisbane,-27.47332,153.0152,Entire home/apt,304,2,5,2025-10-26,2.78,40,126,5,
1498215816690214773,Queen Room,106197157,Jiaoyang,,East Brisbane,-27.48827,153.04215,Private room,91,1,2,2025-10-27,1.02,19,304,2,
1498227430747547540,Brisbane CBD Stay with Pool & Gym Access,596037073,Ryan,,Brisbane City,-27.4719498,153.0268084,Entire home/apt,183,3,3,2025-10-27,1.91,14,339,3,
1498231675322530616,Comfortable & convenient!,336468106,Steven,,Norman Park,-27.4743993,153.0566571,Private room,111,1,13,2025-11-09,5.91,1,211,13,
1498303244879885213,Lavish 3 bedroom In Queens Wharf with car park,10687550,Marc Kai,,Brisbane City,-27.474040670924623,153.02675174224564,Entire home/apt,493,2,2,2025-11-04,2,6,345,2,
1498315971352985556,Modern Family Home in Quiet Calamvale Location,690271348,Man,,Calamvale - Stretton,-27.621512065606762,153.04752183903025,Entire home/apt,256,2,1,2025-09-26,0.64,1,142,1,
1498364176181921137,Spacious Family Retreat with Pool in Carindale,428049003,Chunyan,,Carindale,-27.5235123,153.1225084,Entire home/apt,420,2,5,2025-11-01,2.08,1,164,5,
1498365727233791558,Sunnybank Hills Home - Near Shopping & Dining,58311967,Ran,,Sunnybank Hills,-27.60909,153.05548,Private room,87,1,1,2025-09-02,0.42,12,289,1,
1498370261414206702,Sunnybank Hills Home - Near Shopping & Dining,58311967,Ran,,Sunnybank Hills,-27.61001842924366,153.05498328149676,Private room,87,1,2,2025-10-14,0.91,12,279,2,
1498424853179545512,Stylish Escape | 2 Ensuites + Balcony | near Shops,239932494,Olivia,,Macgregor (Qld),-27.56076,153.07253,Entire home/apt,210,2,10,2025-11-08,4.69,7,154,10,
1498922841419899505,Charming Kedron House - 15 min to CBD & Airport,31761510,Danielle,,Kedron - Gordon Park,-27.408509486734633,153.03744072943485,Entire home/apt,135,2,4,2025-11-02,2.67,4,34,4,
1499047394915883891,Homely 3-Bed Townhouse with Pool & Gym Access,596037073,Ryan,,Carindale,-27.5142509,153.1223434,Entire home/apt,267,3,4,2025-10-20,2.73,14,316,4,
